1086 10 1505 0 0 0 0 0 0 0 0 1 0
1097 10 3538 0 0 1 0 0 1 1 0 0 0
1104 10 2608 0 0 0 0 0 1 0 1 0 0
1105 10 4371 1 0 1 1 0 0 0 0 0 0
1115 10 4398 1 1 0 1 0 0 0 0 0 1
1116 10 3913 0 0 0 0 1 1 0 0 0 0
1117 10 11659 1 0 1 0 0 1 0 1 1 1
1123 10 462 0 0 0 0 0 0 0 1 0 0
1139 10 870 1 0 0 0 0 0 0 0 0 0
1168 10 2034 0 0 0 0 0 1 0 0 0 0
1171 10 5043 0 0 1 0 0 0 0 0 1 1
1183 10 4183 1 1 0 0 0 0 0 1 1 0
1197 10 5002 1 0 0 0 0 1 1 0 0 0
1202 10 3692 0 1 1 0 0 0 0 0 0 0
1206 10 1000 0 0 0 0 0 0 0 0 1 0
1222 10 11848 0 0 0 1 0 1 1 1 1 1
1230 10 3440 0 1 0 0 1 0 0 1 0 0
1231 10 5261 0 0 0 1 0 0 0 1 1 0
1236 10 4422 0 1 0 0 1 0 0 0 0 0
1241 10 4985 0 0 0 0 1 0 1 0 1 0
1254 10 2662 1 0 0 0 0 0 0 0 0 1
1270 10 1498 1 0 0 0 0 0 0 0 0 0
1272 10 3197 1 0 0 0 1 1 0 0 0 0
1273 10 2197 0 1 0 0 0 0 1 0 0 0
1275 10 616 0 0 0 0 0 0 0 0 0 1
1280 10 4620 0 1 0 0 1 1 0 0 0 1
1286 10 1075 0 0 1 0 0 0 0 0 0 0
1320 10 3845 0 0 0 1 1 0 0 0 0 0
1326 10 6657 0 1 0 0 1 0 0 1 0 0
1330 10 2048 0 0 0 0 0 1 0 0 1 0
1347 10 1780 0 0 0 0 1 0 0 0 0 0
1348 10 4768 0 0 0 0 0 0 1 1 0 1
1361 10 5048 1 0 0 1 1 1 0 0 0 0
1363 10 5058 0 1 0 0 0 0 0 1 1 0
1368 10 4357 1 0 0 0 0 1 0 0 0 1
1378 10 6182 0 1 1 1 0 1 0 0 1 1
1381 10 3375 0 0 0 1 0 0 1 0 0 0
1396 10 4277 1 1 0 0 0 0 0 0 0 0
1401 10 1657 1 0 0 0 0 0 0 0 0 0
1406 10 8245 0 0 0 1 0 0 1 0 1 1
1410 10 1211 0 1 0 0 0 0 0 0 0 0
1423 10 1617 0 0 0 0 0 0 0 0 1 0
1424 10 2782 0 0 0 1 0 0 0 0 1 0
1426 10 2397 0 0 0 0 0 0 0 1 0 0
1444 10 1149 0 0 0 0 1 0 0 0 0 0
1448 10 4194 0 0 0 0 0 1 0 0 0 1
1467 10 4176 0 0 1 0 0 0 1 0 0 0
1473 10 1423 0 0 0 1 0 0 0 0 0 0
1475 10 3913 0 1 0 0 0 0 1 0 0 0
1484 10 3074 1 1 0 0 0 0 0 0 0 0
1487 10 2663 0 1 0 0 0 0 0 0 0 1
1492 10 3991 0 1 0 0 1 1 0 0 0 0
1499 10 243425 1 0 0 0 0 0 0 0 0 0
1501 10 3981 0 1 1 1 0 0 0 0 0 0
1529 10 2185 1 0 0 0 0 0 0 0 0 0
1536 10 5433 1 0 0 0 1 0 1 0 0 0
1541 10 7118 1 0 1 1 0 1 1 0 1 0
1543 10 2071 0 0 0 0 0 0 0 0 0 1
1544 10 2343 0 0 0 0 0 0 1 0 0 0
1550 10 4376 0 1 0 0 0 0 1 0 1 0
1556 10 6358 1 0 0 0 0 0 1 1 0 0
1558 10 3026 0 0 1 0 0 0 0 0 1 0
1577 10 1990 0 0 0 0 0 0 0 0 0 1
1578 10 291 0 0 0 0 0 0 1 0 0 0
1580 10 4762 0 1 0 0 0 0 0 0 1 1
1597 10 2432 0 0 1 0 1 0 0 0 1 0
1613 10 3948 1 0 0 1 0 0 1 0 0 0
1630 10 1159 0 0 0 0 0 0 1 0 0 0
1636 10 3702 0 0 0 0 1 0 0 0 0 1
1637 10 2197 0 0 0 0 0 0 1 0 0 0
1639 10 3638 0 0 1 0 0 0 1 0 0 0
1642 10 6744 0 1 0 0 1 0 0 1 0 0
1643 10 5356 0 0 0 0 0 1 1 1 0 0
1657 10 3957 0 1 0 0 0 0 1 0 0 1
1665 10 9699 0 0 1 0 0 1 0 1 1 1
1666 10 1881 0 0 0 0 0 0 1 0 0 0
1672 10 2299 0 0 0 1 1 0 0 0 0 0
1673 10 1924 0 0 0 0 0 0 0 0 0 1
1674 10 3987 0 0 1 0 0 1 1 0 0 0
1679 10 6638 1 0 0 0 1 0 0 0 1 0
1681 10 1743 0 0 0 0 0 0 0 1 0 0
1682 10 6483 0 0 1 1 0 0 1 1 0 0
1687 10 3971 1 0 0 1 0 0 1 1 0 0
1690 10 2421 0 0 0 0 0 1 0 0 0 0
1693 10 7540 1 1 0 0 0 1 0 0 0 1
1696 10 1924 0 0 0 0 0 0 0 0 1 0
1698 10 1153 0 0 1 0 0 0 0 0 0 0
1699 10 3976 0 1 0 0 0 0 1 0 0 0
1710 10 1543 1 0 0 0 0 0 0 0 1 0
1716 10 3666 0 0 1 0 0 0 1 1 0 0
1724 10 3648 0 0 0 0 0 0 0 1 1 0
1731 10 2135 0 0 0 0 0 0 0 1 0 0
1732 10 4835 1 0 1 1 0 0 0 0 0 0
1737 10 2033 0 0 0 0 0 0 0 0 1 0
1738 10 6854 1 1 0 0 0 1 0 0 1 1
1749 10 7183 0 1 1 0 0 0 0 1 0 1
1754 10 4780 1 0 0 0 0 0 0 1 1 0
1756 10 3781 0 1 0 0 0 0 0 0 0 1
1758 10 3715 0 0 0 0 1 0 0 0 0 1
1785 10 4000 0 1 0 0 0 1 0 0 0 0
1787 10 859 0 0 0 0 0 0 0 0 0 1
1788 10 2675 0 0 0 0 0 0 0 0 1 1
1791 10 4634 0 0 0 0 1 0 0 1 0 1
1794 10 5357 0 1 0 0 0 0 1 1 0 0
1805 10 3737 0 0 0 0 0 1 0 0 0 1
1826 10 5044 1 1 1 0 0 1 0 0 0 0
1830 10 858 0 0 0 0 1 0 0 0 0 0
1834 10 6500 1 0 0 1 1 0 0 0 1 0
1837 10 707 0 0 0 0 0 0 0 0 0 1
1843 10 3607 1 1 0 0 1 0 0 0 0 0
1848 10 8326 0 0 1 0 1 1 0 1 1 0
1861 10 3869 0 0 0 0 0 0 1 0 0 1
1864 10 917 0 0 0 0 0 0 0 1 0 0
1870 10 3320 0 1 0 0 0 1 0 0 0 0
1872 10 1403 1 0 0 0 0 0 0 0 0 0
1874 10 5128 0 0 1 0 0 0 0 1 1 0
1875 10 1472 0 0 0 0 0 0 0 1 0 0
1887 10 3698 0 0 0 1 0 1 0 0 0 0
1894 10 7476 1 0 1 1 1 0 0 1 0 0
1900 10 4993 0 1 0 1 0 0 0 0 1 0
1915 10 2463 0 0 0 0 0 0 0 1 0 0
1919 10 3814 0 0 0 0 0 0 0 1 0 1
1922 10 1687 0 0 0 0 0 0 1 0 0 0
1935 10 2455 0 0 1 0 0 0 0 0 0 0
1940 10 2282 0 0 0 0 1 0 0 0 0 0
1944 10 1800 1 0 0 0 0 0 0 0 0 0
1945 10 4774 0 0 1 0 0 0 0 0 0 0
1949 10 1717 0 1 0 0 0 0 0 0 0 0
1951 10 7217 1 0 1 1 0 1 0 0 0 0
1953 10 3991 0 1 0 0 0 0 1 0 0 0
1967 10 2094 0 0 0 0 1 1 0 0 0 0
1975 10 1374 1 0 0 0 0 0 0 0 0 0
1986 10 2626 1 0 1 0 0 0 0 0 0 0
1991 10 917 0 1 0 0 0 0 0 0 0 0
